time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
193510,3/16/2022 18:42,36.56040787,-89.07800534,379.921272,394.7834772,352.881256,747.6647332,0,15.57851992,1177.447544,5009.744255,14,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.9,-19,-5.8,0,0,621,1024,1024,318,-61,0,0,-100,223.4,-90,0,79,,,,,,,11.246,40.950014,747.6647332,379.921272,14,Waypoint,
193610,3/16/2022 18:42,36.56040175,-89.07800752,379.921272,394.8162856,352.8484476,747.6647332,0,15.64104239,1177.076809,5012.073651,14,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.9,-19.2,-5.1,0,0,621,1024,1024,318,-61,0,0,-100,221.7,-90,0,79,,,,,,,11.246,40.950014,747.6647332,379.921272,14,Waypoint,
193710,3/16/2022 18:42,36.56039559,-89.07800977,379.921272,394.849094,352.8156392,747.6647332,0,15.8555202,1176.72904,5014.403048,14,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.9,-19.3,-4.4,0,0,621,1024,1024,318,-61,0,0,-100,220.1,-90,0,79,,,,,,,11.246,40.950014,747.6647332,379.921272,14,Waypoint,
193810,3/16/2022 18:42,36.56038949,-89.078012,379.921272,394.8819024,352.7828308,747.6647332,0,16.13395212,1176.384552,5016.732444,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.3,-3.8,0,0,621,1024,1024,318,-61,0,0,-100,218.4,-90,0,79,,,,,,,11.246,40.950014,747.6647332,379.921272,14,Waypoint,
193910,3/16/2022 18:42,36.56038332,-89.07801433,379.921272,394.9147108,352.7500224,747.6647332,0,16.20050108,1176.06303,5019.06184,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.4,-3.1,0,0,621,1024,1024,318,-61,0,0,-100,216.8,-90,0,79,,,,,,,11.246,40.950014,747.6647332,379.921272,14,Waypoint,
194010,3/16/2022 18:42,36.56037708,-89.0780167,379.921272,394.9475192,352.717214,747.6647332,0,16.41374857,1175.744788,5021.456854,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.5,-2.5,0,0,621,1024,1024,318,-61,0,0,-100,215.2,-90,0,79,,,,,,,11.246,40.950014,747.6647332,379.921272,14,Waypoint,
194110,3/16/2022 18:42,36.56037076,-89.07801919,380.249356,395.3084116,352.6844056,747.9928172,0,16.69486482,1175.452794,5023.884675,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.6,-2.2,0,0,621,1024,1024,318,-61,0,0,-100,213.6,-90,0,79,,,,,,,11.246,40.950014,747.9928172,380.249356,14,Waypoint,
194210,3/16/2022 18:42,36.56036438,-89.07802171,380.249356,395.3740284,352.6187888,747.9928172,0,16.69486482,1175.16736,5026.312497,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.7,-1.8,0,0,621,1024,1024,318,-61,0,0,-100,212,-90,0,79,,,,,,,12.022,40.950014,747.9928172,380.249356,14,Waypoint,
194310,3/16/2022 18:42,36.5603515,-89.07802692,380.249356,395.4396452,352.553172,747.9928172,0,16.97721139,1174.632584,5031.266565,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.7,-0.3,0,0,621,1024,1024,318,-61,0,0,-100,208.7,-90,0,79,,,,,,,12.022,40.950014,747.9928172,380.249356,14,Waypoint,
194410,3/16/2022 18:42,36.5603515,-89.07802692,380.249356,395.4396452,352.553172,747.9928172,0,16.97721139,1174.632584,5031.266565,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.447388,0,359.8,-19.7,-0.3,0,0,621,1024,1024,318,-61,0,0,-100,208.7,-90,0,79,,,,,,,12.022,40.950014,747.9928172,380.249356,14,Waypoint,
194510,3/16/2022 18:42,36.5603382,-89.07803236,380.249356,395.5380704,352.4547468,747.9928172,0,17.47253702,1174.117492,5036.351867,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,359.8,-20,1.2,0,0,621,1024,1024,318,-61,0,0,-100,205.5,-90,0,79,,,,,,,12.022,40.950014,747.9928172,380.249356,14,Waypoint,
194610,3/16/2022 18:42,36.5603382,-89.07803236,380.249356,395.5380704,352.4547468,747.9928172,0,17.47253702,1174.117492,5036.351867,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,359.8,-20,1.2,0,0,621,1024,1024,318,-61,0,0,-100,205.5,-90,0,79,,,,,,,12.022,40.950014,747.9928172,380.249356,14,Waypoint,
194710,3/16/2022 18:42,36.56033136,-89.07803525,379.921272,395.2756032,352.38913,747.6647332,0,17.54541652,1173.884552,5039.009348,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,359.8,-19.8,2,0,0,621,1024,1024,318,-61,0,0,-100,203.9,-90,0,79,,,,,,,12.022,40.950014,747.6647332,379.921272,14,Waypoint,
194810,3/16/2022 18:42,36.56032443,-89.07803812,379.921272,395.3084116,352.3563216,747.6647332,0,17.83114087,1173.64177,5041.666828,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,359.8,-19.7,2.3,0,0,621,1024,1024,318,-61,0,0,-100,202.3,-90,0,79,,,,,,,12.022,40.950014,747.6647332,379.921272,14,Waypoint,
194910,3/16/2022 18:42,36.56031063,-89.07804404,379.921272,395.4396452,352.225088,747.6647332,0,18.11787184,1173.228384,5046.981789,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,359.8,-19.3,3.8,0,0,621,1024,1024,318,-61,0,0,-100,200.7,-90,0,79,,,,,,,12.022,40.950014,747.6647332,379.921272,14,Waypoint,
195010,3/16/2022 18:42,36.56031063,-89.07804404,379.921272,395.4396452,352.225088,747.6647332,0,18.11787184,1173.228384,5046.981789,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,359.8,-19.3,3.8,0,0,621,1024,1024,318,-61,0,0,-100,199,-90,0,79,,,,,,,12.022,40.950014,747.6647332,379.921272,14,Waypoint,
195110,3/16/2022 18:42,36.56029676,-89.07805014,379.921272,395.5708788,352.0938544,747.6647332,0,18.53832708,1172.880615,5052.362366,16,0,14.987,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,359.8,-19.4,4.5,0,0,621,1024,1024,318,-61,0,0,-100,197.4,-90,0,79,,,,,,,12.022,40.950014,747.6647332,379.921272,14,Waypoint,
195210,3/16/2022 18:42,36.56029676,-89.07805014,379.921272,395.5708788,352.0938544,747.6647332,0,18.53832708,1172.880615,5052.362366,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,359.8,-19.4,4.5,0,0,621,1024,1024,318,-61,0,0,-100,195.6,-90,0,79,,,,,,,12.508,40.950014,747.6647332,379.921272,14,Waypoint,
195310,3/16/2022 18:42,36.5602827,-89.07805632,379.921272,395.7021124,351.9626208,747.6647332,0,18.82492383,1172.54925,5057.808561,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-18.9,6,0,0,621,1024,1024,318,-61,0,0,-100,194,-90,0,79,,,,,,,12.508,40.950014,747.6647332,379.921272,14,Waypoint,
195410,3/16/2022 18:42,36.5602827,-89.07805632,379.921272,395.7021124,351.9626208,747.6647332,0,18.82492383,1172.54925,5057.808561,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-18.9,6,0,0,621,1024,1024,318,-61,0,0,-100,192.3,-90,0,79,,,,,,,12.508,40.950014,747.6647332,379.921272,14,Waypoint,
195510,3/16/2022 18:42,36.56027561,-89.07805946,379.921272,395.7021124,351.9626208,747.6647332,0,19.03508434,1172.398331,5060.531658,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-18.9,6.8,0,0,621,1024,1024,318,-61,0,0,-100,190.6,-90,0,79,,,,,,,12.508,40.950014,747.6647332,379.921272,14,Waypoint,
195610,3/16/2022 18:42,36.56026832,-89.07806263,380.249356,395.8989628,352.0938544,747.9928172,0,19.32208375,1172.234289,5063.35318,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-18.2,7.6,0,0,621,1024,1024,318,-61,0,0,-100,188.9,-90,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
195710,3/16/2022 18:42,36.56025362,-89.07806918,380.249356,395.6364956,352.3563216,747.9928172,0,19.5319982,1171.968541,5069.061842,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-17.8,8.7,0,0,621,1024,1024,318,-61,0,0,-100,187.2,-90,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
195810,3/16/2022 18:42,36.56025362,-89.07806918,380.249356,395.6364956,352.3563216,747.9928172,0,19.5319982,1171.968541,5069.061842,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-17.8,8.7,0,0,621,1024,1024,318,-61,0,0,-100,185.4,-90,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
195910,3/16/2022 18:42,36.56024624,-89.07807253,380.249356,395.505262,352.4875552,747.9928172,0,19.60997792,1171.860274,5071.916173,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-17.8,9.5,0,0,621,1024,1024,318,-61,0,0,-100,183.5,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196010,3/16/2022 18:42,36.5602388,-89.07807588,380.249356,395.3740284,352.6187888,747.9928172,0,19.81937788,1171.748725,5074.803312,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-17,9.9,0,0,621,1024,1024,318,-61,0,0,-100,181.7,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196110,3/16/2022 18:42,36.56023131,-89.07807933,380.249356,395.2427948,352.7500224,747.9928172,0,19.89876688,1171.669985,5077.72326,16,0,14.88,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-16.9,10.5,0,0,621,1024,1024,318,-61,0,0,-100,179.6,-90,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196210,3/16/2022 18:42,36.56022348,-89.07808293,380.249356,395.1115612,352.881256,747.9928172,0,20.10762997,1171.591245,5080.774441,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-16.8,11,0,0,621,1024,1024,318,-61,0,0,-100,177.7,-90,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196310,3/16/2022 18:42,36.56021564,-89.07808661,380.249356,395.013136,352.9796812,747.9928172,0,20.18836113,1171.542032,5083.825622,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.2,-16.4,11.4,0,0,621,1024,1024,318,-61,0,0,-100,175.7,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196410,3/16/2022 18:42,36.56020799,-89.07809018,380.249356,394.8819024,353.1109148,747.9928172,0,20.39673209,1171.49282,5086.811186,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.671082,0,0.2,-16.1,11.8,0,0,621,1024,1024,318,-61,0,0,-100,173.7,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196510,3/16/2022 18:42,36.5601927,-89.07809739,380.249356,394.6522436,353.3405736,747.9928172,0,20.39673209,1171.443607,5092.782315,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.671082,0,0.2,-15.2,12.8,0,0,621,1024,1024,318,-61,0,0,-100,171.6,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196610,3/16/2022 18:42,36.5601927,-89.07809739,380.249356,394.6522436,353.3405736,747.9928172,0,20.39673209,1171.443607,5092.782315,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.671082,0,0.2,-15.2,12.8,0,0,621,1024,1024,318,-61,0,0,-100,169.5,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196710,3/16/2022 18:42,36.56018502,-89.07810108,380.249356,394.5538184,353.4389988,747.9928172,0,20.47873831,1171.446888,5095.76788,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.671082,0,0.2,-14.7,13.3,0,0,621,1024,1024,318,-61,0,0,-100,167.3,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196810,3/16/2022 18:42,36.5601773,-89.07810471,380.249356,394.4553932,353.537424,747.9928172,0,20.47873831,1171.437045,5098.786252,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.671082,0,0.1,-14.4,13.8,0,0,621,1024,1024,318,-61,0,0,-100,165.2,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
196910,3/16/2022 18:42,36.56016957,-89.07810844,380.249356,394.356968,353.6358492,747.9928172,0,20.47873831,1171.463292,5101.804625,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.671082,0,0.1,-14.1,14.1,0,0,621,1024,1024,318,-61,0,0,-100,163,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
197010,3/16/2022 18:42,36.5601617,-89.07811222,380.249356,394.2257344,353.7670828,747.9928172,0,20.76989842,1171.489539,5104.888615,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-13.5,14.4,0,0,621,1024,1024,318,-61,0,0,-100,160.7,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
197110,3/16/2022 18:42,36.560146,-89.0781199,380.249356,394.028884,353.9639332,747.9928172,0,20.76989842,1171.61093,5111.056594,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-12.7,15.4,0,0,621,1024,1024,318,-61,0,0,-100,158.3,-89.9,0,79,,,,,,,12.508,40.950014,747.9928172,380.249356,14,Waypoint,
197210,3/16/2022 18:42,36.560146,-89.0781199,380.249356,394.028884,353.9639332,747.9928172,0,20.76989842,1171.61093,5111.056594,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-12.7,15.4,0,0,621,1024,1024,318,-61,0,0,-100,156,-89.9,0,79,,,,,,,12.858,41.950004,747.9928172,380.249356,14,Waypoint,
197310,3/16/2022 18:42,36.56013037,-89.07812764,380.249356,393.864842,354.1279752,747.9928172,0,20.85523768,1171.784814,5117.191765,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-11.9,16.1,0,0,621,1024,1024,318,-61,0,0,-100,153.7,-89.9,0,79,,,,,,,12.858,41.950004,747.9928172,380.249356,14,Waypoint,
197410,3/16/2022 18:42,36.56013037,-89.07812764,380.249356,393.864842,354.1279752,747.9928172,0,20.85523768,1171.784814,5117.191765,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-11.9,16.1,0,0,621,1024,1024,318,-61,0,0,-100,151.3,-90,0,79,,,,,,,12.858,41.950004,747.9928172,380.249356,14,Waypoint,
197510,3/16/2022 18:42,36.56012255,-89.07813159,380.249356,393.7664168,354.2264004,747.9928172,0,20.85523768,1171.906205,5120.242946,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-11.4,16.6,0,0,621,1024,1024,318,-61,0,0,-100,148.9,-90,0,79,,,,,,,12.858,41.950004,747.9928172,380.249356,14,Waypoint,
197610,3/16/2022 18:42,36.56011462,-89.07813556,380.249356,393.7008,354.2920172,747.9928172,0,20.85523768,1172.030877,5123.392552,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-11.4,17.2,0,0,621,1024,1024,318,-61,0,0,-100,146.5,-90,0,79,,,,,,,12.858,41.950004,747.9928172,380.249356,14,Waypoint,
197710,3/16/2022 18:42,36.5601067,-89.07813964,380.57744,393.9304588,354.3904424,748.3209012,0,20.94263493,1172.191639,5126.50935,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-11.7,16.7,0,0,621,1024,1024,318,-61,0,0,-100,144,-89.9,0,79,,,,,,,12.858,41.950004,748.3209012,380.57744,14,Waypoint,
197810,3/16/2022 18:42,36.56009888,-89.07814356,380.57744,393.864842,354.4560592,748.3209012,0,21.14829919,1172.329434,5129.59334,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-11,14.7,0,0,621,1024,1024,318,-61,0,0,-100,141.5,-89.9,0,79,,,,,,,12.858,41.950004,748.3209012,380.57744,14,Waypoint,
197910,3/16/2022 18:42,36.56008343,-89.07815126,380.57744,393.6679916,354.6529096,748.3209012,0,20.85523768,1172.611586,5135.662894,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-8.9,8.2,0,0,621,1024,1024,318,-61,0,0,-100,138.8,-90,0,79,,,,,,,12.858,41.950004,748.3209012,380.57744,14,Waypoint,
198010,3/16/2022 18:42,36.56008343,-89.07815126,380.57744,393.6679916,354.6529096,748.3209012,0,20.85523768,1172.611586,5135.662894,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-8.9,8.2,0,0,621,1024,1024,318,-61,0,0,-100,136,-89.9,0,79,,,,,,,12.858,41.950004,748.3209012,380.57744,14,Waypoint,
198110,3/16/2022 18:42,36.56007585,-89.078155,380.57744,393.6351832,354.685718,748.3209012,0,20.56286963,1172.752662,5138.61565,16,0,14.907,748.3209012,380.57744,33.47737296,1453.21527,-2.013246,-0.894776,0,0.1,-7.3,4.8,0,0,621,1024,1024,318,-61,0,0,-100,133.3,-90,0,79,,,,,,,12.858,41.950004,748.3209012,380.57744,14,Waypoint,
198210,3/16/2022 18:42,36.56006839,-89.07815851,380.57744,393.536758,354.7841432,748.3209012,0,20.06403201,1172.851087,5141.535598,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.1,-6.4,1.9,0,0,621,1024,1024,318,-61,0,0,-100,130.7,-90,0,79,,,,,,,11.682,41.950004,748.3209012,380.57744,14,Waypoint,
198310,3/16/2022 18:42,36.56006104,-89.078162,380.249356,393.1430572,354.84976,747.9928172,0,19.69019459,1172.962636,5144.422737,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.1,-5.4,-0.7,0,0,621,1024,1024,318,-61,0,0,-100,128.2,-90,0,79,,,,,,,11.682,41.950004,747.9928172,380.249356,14,Waypoint,
198410,3/16/2022 18:42,36.56005389,-89.0781652,380.249356,393.0774404,354.9153768,747.9928172,0,18.98374657,1173.024972,5147.178642,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.789552,-0.671082,0,0.1,-4.5,-3.2,0,0,621,1024,1024,318,-61,0,0,-100,125.8,-90,0,79,,,,,,,11.682,41.950004,747.9928172,380.249356,14,Waypoint,
198510,3/16/2022 18:42,36.56004011,-89.07817123,380.249356,392.9462068,355.0466104,747.9928172,0,17.69875876,1173.123397,5152.493603,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,0.1,-3.5,-7.2,0,0,621,1024,1024,318,-61,0,0,-100,123.5,-90,0,79,,,,,,,11.682,41.950004,747.9928172,380.249356,14,Waypoint,
198610,3/16/2022 18:42,36.56004011,-89.07817123,380.249356,392.9462068,355.0466104,747.9928172,0,17.69875876,1173.123397,5152.493603,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,0.1,-3.5,-7.2,0,0,621,1024,1024,318,-61,0,0,-100,121.4,-90,0,79,,,,,,,11.682,41.950004,747.9928172,380.249356,14,Waypoint,
198710,3/16/2022 18:42,36.56003352,-89.07817408,379.921272,392.5853144,355.0794188,747.6647332,0,16.91372703,1173.169329,5155.052658,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,0.1,-3,-9.3,0,0,621,1024,1024,318,-61,0,0,-100,119.4,-89.9,0,79,,,,,,,11.682,41.950004,747.6647332,379.921272,14,Waypoint,
198810,3/16/2022 18:42,36.56002731,-89.07817653,379.921272,392.5196976,355.1450356,747.6647332,0,15.99689481,1173.152925,5157.414863,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.565858,-0.671082,0,0.1,-2.6,-10.9,0,0,621,1024,1024,318,-61,0,0,-100,119.4,-89.9,0,79,,,,,,,11.682,41.950004,747.6647332,379.921272,14,Waypoint,
198910,3/16/2022 18:42,36.56002143,-89.07817891,379.593188,392.1259968,355.2106524,747.3366492,0,15.21286971,1173.156206,5159.678643,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.342164,-0.447388,0,0.1,-2.2,-12.1,0,0,621,1024,1024,318,-61,0,0,-100,115.8,-90,0,79,,,,,,,11.682,41.950004,747.3366492,379.593188,14,Waypoint,
199010,3/16/2022 18:42,36.56001566,-89.07818097,379.593188,392.06038,355.2762692,747.3366492,0,14.29545587,1173.090589,5161.876806,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.342164,-0.447388,0,0.1,-4,-12,0,0,621,1024,1024,318,-61,0,0,-100,114.2,-90,0,79,,,,,,,11.682,41.950004,747.3366492,379.593188,14,Waypoint,
199110,3/16/2022 18:42,36.56000514,-89.07818463,379.265104,391.6338708,355.3746944,747.0085652,0,12.73290854,1172.952793,5165.846622,16,0,14.934,748.3209012,380.57744,33.47737296,1453.21527,-1.11847,-0.447388,0,0.1,-6.8,-12.3,0,0,621,1024,1024,318,-61,0,0,-100,112.7,-90,0,79,,,,,,,11.682,41.950004,747.0085652,379.265104,14,Waypoint,
199210,3/16/2022 18:42,36.56000514,-89.07818463,379.265104,391.6338708,355.3746944,747.0085652,0,12.73290854,1172.952793,5165.846622,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-1.11847,-0.447388,0,0.1,-6.8,-12.3,0,0,621,1024,1024,318,-61,0,0,-100,111.3,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199310,3/16/2022 18:42,36.55999595,-89.07818712,379.265104,391.4698288,355.5387364,747.0085652,0,10.90841554,1172.644394,5169.291504,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-1.11847,-0.223694,0,0.1,-9.5,-11.2,0,0,621,1024,1024,318,-61,0,0,-100,109.9,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199410,3/16/2022 18:42,36.55999595,-89.07818712,379.265104,391.4698288,355.5387364,747.0085652,0,10.90841554,1172.644394,5169.291504,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-1.11847,-0.223694,0,0.1,-9.5,-11.2,0,0,621,1024,1024,318,-61,0,0,-100,108.6,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199510,3/16/2022 18:42,36.55999176,-89.07818806,379.265104,391.3714036,355.6371616,747.0085652,0,10.36264692,1172.450825,5170.833499,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-1.11847,-0.223694,0,0.1,-10.6,-10.9,0,0,621,1024,1024,318,-61,0,0,-100,107.2,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199610,3/16/2022 18:42,36.55998782,-89.07818845,379.265104,391.2729784,355.7355868,747.0085652,0,9.564081709,1172.132583,5172.277068,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-0.894776,-0.223694,0,0.1,-12.1,-10.2,0,0,621,1024,1024,318,-61,0,0,-100,105.9,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199710,3/16/2022 18:42,36.55998416,-89.07818875,379.265104,391.1745532,355.834012,747.0085652,0,8.826719177,1171.824184,5173.622213,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-0.894776,-0.223694,0,0.1,-13,-9,0,0,621,1024,1024,318,-61,0,0,-100,105.9,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199810,3/16/2022 18:42,36.55997726,-89.07818824,379.265104,390.9448944,356.0636708,747.0085652,0,7.605618369,1170.941639,5176.14846,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-0.671082,0,0,0.1,-15.4,-7.2,0,0,621,1024,1024,318,-61,0,0,-100,104.6,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
199910,3/16/2022 18:42,36.55997414,-89.07818743,379.265104,390.8136608,356.1949044,747.0085652,0,7.172188875,1170.380615,5177.296754,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-0.671082,0,0,0.1,-16,-6,0,0,621,1024,1024,318,-61,0,0,-100,103.4,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
200010,3/16/2022 18:42,36.55997414,-89.07818743,379.265104,390.8136608,356.1949044,747.0085652,0,7.172188875,1170.380615,5177.296754,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-0.671082,0,0,0.1,-16,-6,0,0,621,1024,1024,318,-61,0,0,-100,102.3,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
200110,3/16/2022 18:42,36.55997127,-89.07818651,379.265104,390.748044,356.2605212,747.0085652,0,6.770233126,1169.819591,5178.379431,16,0,15.041,748.3209012,380.57744,33.47737296,1453.21527,-0.671082,0,0,0.1,-16.8,-5.4,0,0,621,1024,1024,318,-61,0,0,-100,101.2,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
200210,3/16/2022 18:42,36.55997127,-89.07818651,379.265104,390.748044,356.2605212,747.0085652,0,6.770233126,1169.819591,5178.379431,16,0,15.281,748.3209012,380.57744,33.47737296,1453.21527,-0.671082,0,0,0.1,-16.8,-5.4,0,0,621,1024,1024,318,-61,0,0,-100,100.2,-90,0,79,,,,,,,10.106,41.950004,747.0085652,379.265104,14,Waypoint,
